index,sourceArray,name,type,muscleGroup,equipment,tags,description,clientDescription,isPublic
"127","exercises","Pájaro en bosu","BALANCE","Core","Bosu","bird dog|bosu|equilibrio|core|espalda|estabilidad","Ejercicio de equilibrio y estabilidad core realizado sobre superficie inestable (Bosu). Trabaja la musculatura profunda del core, glúteos y espalda baja.","Arrodillado sobre el bosu con las manos apoyadas en el suelo frente a ti (parte redonda del bosu bajo las rodillas). Extendé simultáneamente el brazo derecho hacia adelante y la pierna izquierda hacia atrás, manteniendo el cuerpo estable y paralelo al suelo. Mantené la posición unos segundos contrayendo el core y los glúteos. Volvé a la posición inicial y alterná el brazo y la pierna. La inestabilidad del bosu aumenta el desafío de equilibrio.","true"
"128","exercises","Single leg deadlift","BALANCE","Isquiotibiales","Mancuerna","single leg deadlift|equilibrio|isquiotibiales|gluteos|unilateral","Ejercicio de peso muerto a una pierna que desarrolla fuerza unilateral, equilibrio y estabilidad de cadera. Trabaja intensamente la cadena posterior.","De pie sobre una pierna con una mancuerna en cada mano (o una sola en la mano del lado de la pierna de apoyo). Mantené una ligera flexión en la rodilla de la pierna de apoyo. Inclinate hacia adelante desde las caderas, extendiendo la pierna libre hacia atrás como contrapeso, y bajá las mancuernas cerca de la pierna de apoyo hasta sentir el estiramiento en los isquiotibiales. Volvé a la posición inicial contrayendo los glúteos. Mantené la espalda neutra y el core activado en todo momento.","true"
"129","exercises","Equilibrio en una pierna","BALANCE","Piernas","Peso corporal","equilibrio|una pierna|propiocepcion|tobillo|estabilidad","Ejercicio de equilibrio estático sobre una sola pierna. Desarrolla la propiocepción, la estabilidad articular y fortalece los estabilizadores de tobillo, rodilla y cadera.","De pie sobre una pierna con la rodilla ligeramente flexionada. Elevá la otra pierna flexionando la rodilla a 90° o extendiéndola hacia adelante. Mantené el equilibrio durante el tiempo indicado, activando el core y los glúteos. Para aumentar la dificultad, podés cerrar los ojos, agregar movimientos de brazos, o realizarlo sobre una superficie inestable. Mantené la pelvis nivelada y evitá que la rodilla de apoyo se desvíe hacia adentro.","true"
"130","exercises","Plancha con fitball","BALANCE","Core","Fitball","plancha|fitball|equilibrio|core|abdominales|estabilidad","Ejercicio de plancha con los pies o las manos apoyados sobre un fitball. La inestabilidad de la pelota incrementa la activación del core y los estabilizadores.","En posición de plancha con los antebrazos apoyados en el suelo y los pies (o las manos) sobre un fitball. Mantené el cuerpo en línea recta desde la cabeza hasta los talones, contrayendo fuertemente el abdomen y los glúteos. La pelota se moverá ligeramente, por lo que deberás estabilizar constantemente con el core. Evitá que las caderas se hundan o se eleven. Respirá de forma controlada manteniendo la tensión abdominal.","true"
"131","exercises","Puente en fitball","BALANCE","Glúteos","Fitball","puente|fitball|equilibrio|gluteos|isquiotibiales|core","Ejercicio de puente de glúteos con los pies apoyados sobre un fitball. Trabaja glúteos, isquiotibiales y core estabilizador sobre superficie inestable.","Acostado boca arriba con los brazos extendidos a los costados y los talones apoyados sobre un fitball. Las rodillas deben estar flexionadas aproximadamente 90°. Contrayendo los glúteos, elevá las caderas del suelo hasta formar una línea recta desde los hombros hasta las rodillas. Mantené la posición unos segundos apretando fuertemente los glúteos. Bajá controladamente sin tocar el suelo con las caderas y repetí. La inestabilidad del fitball exige mayor activación del core para mantener la alineación.","true"
"132","exercises","Sentadilla con palo","TECHNIQUE","Piernas","Palo","sentadilla|tecnica|movilidad|cuadriceps|gluteos|postura","Ejercicio de técnica para practicar el patrón de movimiento de la sentadilla utilizando un palo PVC. Permite enfocarse en la alineación corporal, profundidad y trayectoria correcta sin carga adicional.","Colocá un palo PVC sobre los trapecios (como en una sentadilla con barra alta), con los pies separados al ancho de los hombros y las puntas ligeramente hacia afuera. Mantené el pecho erguido, el core activado y la mirada al frente. Bajá en sentadilla llevando las caderas hacia atrás y abajo, manteniendo las rodillas alineadas con los dedos de los pies. Bajá hasta que los muslos queden paralelos al suelo o lo más profundo que tu movilidad permita. Subí extendiendo rodillas y caderas. Enfocate en la técnica: espalda neutra, peso en los talones y profundidad controlada.","true"
"133","exercises","Press con palo","TECHNIQUE","Hombros","Palo","press|tecnica|hombros|triceps|core|postura","Ejercicio de técnica para practicar el patrón de movimiento del press militar utilizando un palo PVC. Desarrolla la conciencia de la trayectoria recta, la estabilidad del core y la activación del tren superior.","De pie con los pies a la altura de los hombros, sostené un palo PVC a la altura de los hombros con un agarre ligeramente más ancho que el ancho de los hombros. Mantené el core activado, las caderas alineadas y evitá arquear la espalda baja. Empujá el palo verticalmente hacia arriba hasta que los brazos queden completamente extendidos sobre la cabeza. Bajá controladamente hasta la posición inicial. La barra debe seguir una trayectoria recta, pasando cerca de la cara. Mantené los codos ligeramente hacia adelante en la parte inferior y bloqueá los codos en la parte superior.","true"
"134","exercises","Peso muerto con palo","TECHNIQUE","Espalda","Palo","peso muerto|tecnica|movilidad|isquiotibiales|gluteos|cadena posterior","Ejercicio de técnica para practicar el patrón de movimiento del peso muerto utilizando un palo PVC. Enfoca en la bisagra de cadera, la alineación de la espalda y la activación de la cadena posterior.","De pie con los pies separados al ancho de las caderas, sostené un palo PVC frente a los muslos con un agarre prono (palmas hacia atrás) al ancho de los hombros. Mantené la espalda neutra, el pecho erguido y los hombros retraídos. Inclinate hacia adelante desde las caderas (bisagra de cadera), deslizando el palo cerca de las piernas, hasta sentir un estiramiento en los isquiotibiales. La espalda debe mantenerse recta en todo momento. Volvé a la posición inicial contrayendo los glúteos y empujando las caderas hacia adelante. Enfocate en la técnica, no en la velocidad. La barra debe mantenerse lo más cerca posible del cuerpo durante todo el recorrido.","true"
"135","exercises","Front squat con palo","TECHNIQUE","Piernas","Palo","front squat|tecnica|rack|cuadriceps|core|movilidad","Ejercicio de técnica para practicar el patrón de movimiento del front squat utilizando un palo PVC. Desarrolla la movilidad de muñecas, la estabilidad del core y la postura vertical del torso.","Colocá un palo PVC en posición de front rack: sobre los deltoides anteriores con los codos elevados y apuntando hacia adelante. Los pies deben estar separados al ancho de los hombros. Mantené el torso lo más vertical posible y el core fuertemente activado. Bajá en sentadilla llevando las caderas hacia abajo, manteniendo los codos altos en todo momento. Si los codos caen, el palo se deslizará hacia adelante. Bajá hasta la profundidad máxima que tu movilidad permita manteniendo la postura. Subí extendiendo rodillas y caderas. Este ejercicio exige mucha movilidad de muñecas, hombros y tobillos.","true"
"136","exercises","Overhead squat con palo","TECHNIQUE","Full body","Palo","overhead squat|tecnica|movilidad|hombros|tobillos|core|snatch","Ejercicio de técnica avanzado que combina sentadilla con el palo sostenido por encima de la cabeza. Requiere extrema movilidad de hombros, tobillos y caderas, además de una estabilidad core excepcional.","Levantá un palo PVC sobre la cabeza con los brazos completamente extendidos y un agarre ancho (snatch grip). Los pies deben estar separados al ancho de los hombros o ligeramente más. Mantené los brazos bloqueados, los hombros activos empujando hacia arriba y el core fuertemente contraído. Bajá en sentadilla manteniendo el palo directamente sobre el centro de gravedad (línea media del cuerpo). La espalda debe permanecer recta y el torso vertical. Bajá hasta la profundidad máxima posible. Subí extendiendo rodillas y caderas manteniendo la barra estable. Requiere mucha movilidad de hombros, tobillos y caderas. Si no podés mantener los brazos extendidos, trabajá primero la movilidad.","true"
"137","exercises","Snatch balance con palo","TECHNIQUE","Full body","Palo","snatch balance|tecnica|olimpico|snatch|recepcion|velocidad","Ejercicio de técnica olímpica que simula la recepción del snatch. Consiste en impulsar el palo desde la espalda hacia arriba y rápidamente bajar bajo él en posición de overhead squat.","Colocá un palo PVC detrás del cuello con un agarre ancho de snatch (manos más separadas que el ancho de los hombros). Los pies deben estar en posición de sentadilla. Realizá una ligera flexión de rodillas y caderas (dip) y luego impulsate explosivamente hacia arriba. Inmediatamente, mientras el palo asciende, bajá rápidamente bajo él en una sentadilla profunda recibiendo el palo con los brazos completamente extendidos sobre la cabeza. Mantené la estabilidad en la parte baja de la sentadilla y luego levantate. El objetivo es practicar la velocidad de bajada bajo la barra (drop under) y la recepción estable en overhead squat. No es un press: el impulso viene de las piernas, no de los brazos.","true"
"138","exercises","Clean pull","TECHNIQUE","Full body","Barra","clean pull|tecnica|olimpico|clean|potencia|cadena posterior","Ejercicio de técnica olímpica que consiste en la primera fase del clean: tirar la barra desde el suelo hasta la altura del pecho sin recibirla. Desarrolla potencia explosiva, fuerza de tracción y mecánica de tirón.","Colocá una barra sobre el suelo con pesas. Parate con los pies a la altura de las caderas, agarrá la barra con un agarre de clean (manos al ancho de los hombros, palmas hacia atrás). Mantené la espalda neutra, el pecho erguido y los hombros ligeramente por delante de la barra. Levantá la barra del suelo extendiendo rodillas y caderas de forma controlada. Una vez que la barra pasa las rodillas, acelerá el movimiento extendiendo explosivamente las caderas, las rodillas y los tobillos (triple extensión). Al mismo tiempo, encogé los hombros (shrug) hacia arriba. La barra debe llegar a la altura del pecho o más arriba. Dejá caer la barra controladamente al suelo. No recibas la barra: el objetivo es practicar la fase de tirón y la triple extensión explosiva.","true"
"139","exercises","Snatch pull","TECHNIQUE","Full body","Barra","snatch pull|tecnica|olimpico|snatch|potencia|traccion","Ejercicio de técnica olímpica que consiste en la primera fase del snatch: tirar la barra desde el suelo con agarre ancho hasta la altura del pecho sin recibirla por encima de la cabeza. Desarrolla potencia explosiva y mecánica de tirón ancho.","Colocá una barra sobre el suelo con pesas. Parate con los pies a la altura de las caderas, agarrá la barra con un agarre ancho de snatch (manos lo suficientemente separadas como para que la barra quede en la línea de la cadera con los brazos extendidos). Mantené la espalda neutra, el pecho erguido y los hombros ligeramente por delante de la barra. Levantá la barra del suelo extendiendo rodillas y caderas de forma controlada. Una vez que la barra pasa las rodillas, acelerá el movimiento extendiendo explosivamente las caderas, las rodillas y los tobillos (triple extensión). Encogé los hombros (shrug) hacia arriba al finalizar la extensión. La barra debe llegar a la altura del pecho o más arriba con el agarre ancho. Dejá caer la barra controladamente al suelo. No recibas la barra por encima de la cabeza: enfocate en la triple extensión y la tracción vertical.","true"
