id,name,type,description,clientDescription,muscleGroup,equipment,videoUrl,imageUrl,gifUrl,tags,isPublic,createdAt
"cmt33a8110028ypj1e6gg1e3g","Fondos con kettlebell","STRENGTH","Ejercicio compuesto de pecho con máquina. Enfocado en fuerza.","Posicionate correctamente con máquina y ejecutá el movimiento para trabajar pecho. Respirá de forma constante.","Pecho","Máquina",,,,"[""pecho"",""máquina"",""fondos"",""kettlebell""]","true","2026-08-21T15:13:32.198Z"
"cmt33a83p0029ypj1ysb6ld6i","Sentadilla sumo","STRENGTH","Variante de sentadilla para pecho usando mancuernas.","Ejecutá el movimiento de forma controlada enfocándote en pecho. Mantené la técnica correcta en todo momento.","Pecho","Mancuernas",,,,"[""pecho"",""mancuernas"",""sentadilla""]","true","2026-08-21T15:13:32.293Z"
"cmt33a86g002aypj124qc8292","Curl alternado","STRENGTH","Variante de curl para pecho usando peso corporal.","Realizá el ejercicio con peso corporal concentrándote en la contracción de pecho. No uses momentum.","Pecho","Peso corporal",,,,"[""pecho"",""peso_corporal"",""curl""]","true","2026-08-21T15:13:32.392Z"
"cmt33a891002bypj19j5wcub8","Curl con TRX","STRENGTH","Movimiento de fuerza para espalda utilizando mancuernas.","Ejecutá el movimiento de forma controlada enfocándote en espalda. Mantené la técnica correcta en todo momento.","Espalda","Mancuernas",,,,"[""espalda"",""mancuernas"",""curl""]","true","2026-08-21T15:13:32.485Z"
"cmt33a8bo002cypj1e7k1lvvj","Dominadas con peso","STRENGTH","Ejercicio de aislamiento de pantorrilla con peso corporal.","Realizá el ejercicio con peso corporal concentrándote en la contracción de pantorrilla. No uses momentum.","Pantorrilla","Peso corporal",,,,"[""pantorrilla"",""peso_corporal"",""dominada""]","true","2026-08-21T15:13:32.580Z"
"cmt33a8eg002dypj1ma5yulas","Press declinado con mancuernas","STRENGTH","Ejercicio de aislamiento de core con mancuernas.","Con mancuernas, realizá el ejercicio enfocándote exclusivamente en core. Controlá tanto la subida como la bajada.","Core","Mancuernas",,,,"[""core"",""mancuernas"",""press""]","true","2026-08-21T15:13:32.681Z"
"cmt33a8h1002eypj1a6v10eqa","Sentadilla frontal con mancuernas","STRENGTH","Ejercicio de antebrazos tipo strength. Requiere banda.","Con banda, realizá el ejercicio enfocándote exclusivamente en antebrazos. Controlá tanto la subida como la bajada.","Antebrazos","Banda",,,,"[""antebrazos"",""banda"",""sentadilla""]","true","2026-08-21T15:13:32.773Z"
"cmt33a8jk002fypj18ntoyuov","Press con TRX","STRENGTH","Ejercicio compuesto de bíceps con mancuernas. Enfocado en fuerza.","Usá mancuernas y mantené la tensión en bíceps durante todo el recorrido. No bloquees las articulaciones.","Bíceps","Mancuernas",,,,"[""bíceps"",""mancuernas"",""press""]","true","2026-08-21T15:13:32.864Z"
"cmt33a8m5002gypj13r6dsja7","Curl con banda","STRENGTH","Variante de curl para pecho usando banda.","Usá banda y mantené la tensión en pecho durante todo el recorrido. No bloquees las articulaciones.","Pecho","Banda",,,,"[""pecho"",""banda"",""curl""]","true","2026-08-21T15:13:32.957Z"
"cmt33a8ox002hypj1nhbenfkn","Extensión de cuádriceps con banda","STRENGTH","Movimiento de fuerza para antebrazos utilizando peso corporal.","Usá peso corporal y mantené la tensión en antebrazos durante todo el recorrido. No bloquees las articulaciones.","Antebrazos","Peso corporal",,,,"[""antebrazos"",""peso_corporal"",""extension""]","true","2026-08-21T15:13:33.058Z"
"cmt33a8rk002iypj18u3p0er6","Patada de tríceps con cable","STRENGTH","Variante de patada para full body usando máquina.","Posicionate correctamente con máquina y ejecutá el movimiento para trabajar full body. Respirá de forma constante.","Full body","Máquina",,,,"[""full_body"",""máquina""]","true","2026-08-21T15:13:33.152Z"
"cmt33a8u1002jypj1jpt4n1a8","Peso muerto rumano con kettlebell","STRENGTH","Ejercicio compuesto de pecho con mancuernas. Enfocado en fuerza.","Realizá el ejercicio con mancuernas concentrándote en la contracción de pecho. No uses momentum.","Pecho","Mancuernas",,,,"[""pecho"",""mancuernas"",""peso_muerto"",""kettlebell""]","true","2026-08-21T15:13:33.242Z"
"cmt33a8wi002kypj1isofkri8","Prensa unilateral","STRENGTH","Ejercicio de aislamiento de cuádriceps con mancuernas.","Usá mancuernas y mantené la tensión en cuádriceps durante todo el recorrido. No bloquees las articulaciones.","Cuádriceps","Mancuernas",,,,"[""cuádriceps"",""mancuernas""]","true","2026-08-21T15:13:33.331Z"
"cmt33a8z4002lypj14ks9kpv6","Aperturas en banco declinado","STRENGTH","Movimiento de fuerza para pantorrilla utilizando banda.","Posicionate correctamente con banda y ejecutá el movimiento para trabajar pantorrilla. Respirá de forma constante.","Pantorrilla","Banda",,,,"[""pantorrilla"",""banda""]","true","2026-08-21T15:13:33.425Z"
"cmt33a91s002mypj11xulvikb","Curl con cable","STRENGTH","Movimiento de fuerza para pecho utilizando barra.","Posicionate correctamente con barra y ejecutá el movimiento para trabajar pecho. Respirá de forma constante.","Pecho","Barra",,,,"[""pecho"",""barra"",""curl""]","true","2026-08-21T15:13:33.521Z"
"cmt33a94b002nypj1wp3g5182","Cruces con banda","STRENGTH","Ejercicio de aislamiento de hombros con máquina.","Con máquina, realizá el ejercicio enfocándote exclusivamente en hombros. Controlá tanto la subida como la bajada.","Hombros","Máquina",,,,"[""hombros"",""máquina""]","true","2026-08-21T15:13:33.611Z"
"cmt33a96z002oypj1l6lcn1b5","Peso muerto rack pull","STRENGTH","Movimiento de fuerza para femoral utilizando máquina.","Posicionate correctamente con máquina y ejecutá el movimiento para trabajar femoral. Respirá de forma constante.","Femoral","Máquina",,,,"[""femoral"",""máquina"",""peso_muerto""]","true","2026-08-21T15:13:33.707Z"
"cmt33a99h002pypj17hf6l938","Press de hombros con barra","STRENGTH","Ejercicio de core tipo strength. Requiere mancuernas.","Usá mancuernas y mantené la tensión en core durante todo el recorrido. No bloquees las articulaciones.","Core","Mancuernas",,,,"[""core"",""mancuernas"",""press""]","true","2026-08-21T15:13:33.798Z"
"cmt33a9c2002qypj1j8hqfk7o","Cruces altos","STRENGTH","Ejercicio de aislamiento de tríceps con mancuernas.","Realizá el ejercicio con mancuernas concentrándote en la contracción de tríceps. No uses momentum.","Tríceps","Mancuernas",,,,"[""tríceps"",""mancuernas""]","true","2026-08-21T15:13:33.890Z"
"cmt33a9h6002sypj1fv6x2jd6","Remo pendlay","STRENGTH","Ejercicio de aislamiento de pecho con mancuernas.","Posicionate correctamente con mancuernas y ejecutá el movimiento para trabajar pecho. Respirá de forma constante.","Pecho","Mancuernas",,,,"[""pecho"",""mancuernas"",""remo""]","true","2026-08-21T15:13:34.074Z"
"cmt33a9jr002typj1mj8626pc","Elevación de piernas con mancuerna entre pies","STRENGTH","Movimiento de fuerza para femoral utilizando mancuernas.","Ejecutá el movimiento de forma controlada enfocándote en femoral. Mantené la técnica correcta en todo momento.","Femoral","Mancuernas",,,,"[""femoral"",""mancuernas"",""elevacion""]","true","2026-08-21T15:13:34.168Z"
"cmt33a9mi002uypj14aewlfcc","Crunch en banco declinado","STRENGTH","Variante de crunch para antebrazos usando banco.","Posicionate correctamente con banco y ejecutá el movimiento para trabajar antebrazos. Respirá de forma constante.","Antebrazos","Banco",,,,"[""antebrazos"",""banco"",""crunch""]","true","2026-08-21T15:13:34.267Z"
"cmt33a9p2002vypj19rphyihc","Sentadilla con banda","STRENGTH","Movimiento de fuerza para pecho utilizando barra.","Realizá el ejercicio con barra concentrándote en la contracción de pecho. No uses momentum.","Pecho","Barra",,,,"[""pecho"",""barra"",""sentadilla""]","true","2026-08-21T15:13:34.358Z"
"cmt33a9rs002wypj12zvhmfe8","Elevación lateral con banda","STRENGTH","Ejercicio de aislamiento de pantorrilla con máquina.","Realizá el ejercicio con máquina concentrándote en la contracción de pantorrilla. No uses momentum.","Pantorrilla","Máquina",,,,"[""pantorrilla"",""máquina"",""elevacion""]","true","2026-08-21T15:13:34.456Z"
"cmt33a9um002xypj1yw569utf","Hiperextensiones unilateral","STRENGTH","Movimiento de fuerza para glúteos utilizando banco.","Ejecutá el movimiento de forma controlada enfocándote en glúteos. Mantené la técnica correcta en todo momento.","Glúteos","Banco",,,,"[""glúteos"",""banco""]","true","2026-08-21T15:13:34.558Z"
"cmt33a9xk002yypj1yc05tocm","Plancha con elevación de pierna","STRENGTH","Ejercicio compuesto de hombros con banco. Enfocado en fuerza.","Ejecutá el movimiento de forma controlada enfocándote en hombros. Mantené la técnica correcta en todo momento.","Hombros","Banco",,,,"[""hombros"",""banco"",""elevacion"",""plancha""]","true","2026-08-21T15:13:34.664Z"
"cmt33aa0g002zypj1rma4ctay","Extensión de tríceps con mancuerna","STRENGTH","Variante de extensión para femoral usando kettlebell.","Posicionate correctamente con kettlebell y ejecutá el movimiento para trabajar femoral. Respirá de forma constante.","Femoral","Kettlebell",,,,"[""femoral"",""kettlebell"",""extension""]","true","2026-08-21T15:13:34.768Z"
"cmt33aa330030ypj1tmbxy5lp","Extensión de cuádriceps sissy","STRENGTH","Movimiento de fuerza para femoral utilizando banco.","Posicionate correctamente con banco y ejecutá el movimiento para trabajar femoral. Respirá de forma constante.","Femoral","Banco",,,,"[""femoral"",""banco"",""extension""]","true","2026-08-21T15:13:34.863Z"
"cmt33aa5w0031ypj1hhxfb7fb","Mountain climber cruzado","CARDIO","Rutina de cardio con bicicleta enfocada en full body.","Realizá el ejercicio con bicicleta a intensidad moderada-alta. Trabaja full body de forma continua.","Full body","Bicicleta",,,,"[""full_body"",""bicicleta""]","true","2026-08-21T15:13:34.965Z"
"cmt33aa8o0032ypj15wi4fc1n","Step up con mancuerna","CARDIO","Ejercicio de resistencia cardiovascular usando cinta. Trabaja piernas.","Realizá el ejercicio con cinta a intensidad moderada-alta. Trabaja piernas de forma continua.","Piernas","Cinta",,,,"[""piernas"",""cinta""]","true","2026-08-21T15:13:35.065Z"
"cmt33aab90033ypj1rsc5rhph","Soga alternada","CARDIO","Ejercicio de resistencia cardiovascular usando elíptica. Trabaja piernas.","Realizá el ejercicio con elíptica a intensidad moderada-alta. Trabaja piernas de forma continua.","Piernas","Elíptica",,,,"[""piernas"",""elíptica""]","true","2026-08-21T15:13:35.157Z"
"cmt33aadp0034ypj1sri0i82g","Patada de glúteo en el lugar","CARDIO","Ejercicio cardiovascular de full body tipo cardio. Requiere bicicleta.","Usá bicicleta y mantené una cadencia constante. Enfocate en la resistencia de full body.","Full body","Bicicleta",,,,"[""full_body"",""bicicleta""]","true","2026-08-21T15:13:35.245Z"
"cmt33aag70035ypj1l0zm3x4y","Zancadas dinámicas laterales","CARDIO","Ejercicio cardiovascular de piernas tipo cardio. Requiere máquina.","Realizá el ejercicio con máquina a intensidad moderada-alta. Trabaja piernas de forma continua.","Piernas","Máquina",,,,"[""piernas"",""máquina""]","true","2026-08-21T15:13:35.335Z"
"cmt33aaiq0036ypj1f0z3ctne","Bicicleta de montaña","CARDIO","Rutina de cardio con pista enfocada en full body.","Mantené un ritmo constante con pista enfocándote en full body. Controlá la respiración.","Full body","Pista",,,,"[""full_body"",""pista""]","true","2026-08-21T15:13:35.426Z"
"cmt33aald0037ypj14ykutz5a","Burpees con pull-up","CARDIO","Ejercicio cardiovascular de piernas tipo cardio. Requiere pista.","Realizá el ejercicio con pista a intensidad moderada-alta. Trabaja piernas de forma continua.","Piernas","Pista",,,,"[""piernas"",""pista"",""burpee""]","true","2026-08-21T15:13:35.522Z"
"cmt33aanw0038ypj13ms3jo8y","Soga doble unders","CARDIO","Actividad de cardio de alta intensidad para piernas con peso corporal.","Realizá el ejercicio con peso corporal a intensidad moderada-alta. Trabaja piernas de forma continua.","Piernas","Peso corporal",,,,"[""piernas"",""peso_corporal""]","true","2026-08-21T15:13:35.612Z"
"cmt33aaqn0039ypj1a3zmn0wn","Carrera intervalada en cinta","CARDIO","Rutina de cardio con máquina enfocada en piernas.","Usá máquina y mantené una cadencia constante. Enfocate en la resistencia de piernas.","Piernas","Máquina",,,,"[""piernas"",""máquina""]","true","2026-08-21T15:13:35.711Z"
"cmt33aat9003aypj1ror9767e","Crawl de oso","CARDIO","Ejercicio de resistencia cardiovascular usando elíptica. Trabaja piernas.","Usá elíptica y mantené una cadencia constante. Enfocate en la resistencia de piernas.","Piernas","Elíptica",,,,"[""piernas"",""elíptica""]","true","2026-08-21T15:13:35.805Z"
"cmt33aavu003bypj13v98qjps","Burpees con kettlebell","CARDIO","Ejercicio cardiovascular de piernas tipo cardio. Requiere peso corporal.","Con peso corporal, mantené el ritmo cardíaco elevado trabajando piernas. No bajes la intensidad.","Piernas","Peso corporal",,,,"[""piernas"",""peso_corporal"",""burpee"",""kettlebell""]","true","2026-08-21T15:13:35.898Z"
"cmt33aayc003cypj155vaags0","Jumping jack con banda","CARDIO","Rutina de cardio con máquina enfocada en full body.","Con máquina, mantené el ritmo cardíaco elevado trabajando full body. No bajes la intensidad.","Full body","Máquina",,,,"[""full_body"",""máquina"",""jump""]","true","2026-08-21T15:13:35.989Z"
"cmt33ab0u003dypj1c6e5aqmu","Caminata en el lugar","CARDIO","Ejercicio de resistencia cardiovascular usando soga. Trabaja full body.","Con soga, mantené el ritmo cardíaco elevado trabajando full body. No bajes la intensidad.","Full body","Soga",,,,"[""full_body"",""soga""]","true","2026-08-21T15:13:36.078Z"
"cmt33ab3i003eypj1vtdginfm","Jumping jack con press","CARDIO","Ejercicio cardiovascular de piernas tipo cardio. Requiere banda.","Usá banda y mantené una cadencia constante. Enfocate en la resistencia de piernas.","Piernas","Banda",,,,"[""piernas"",""banda"",""press"",""jump""]","true","2026-08-21T15:13:36.174Z"
"cmt33ab66003fypj14d1foqhw","Step up lateral","CARDIO","Rutina de cardio con remo enfocada en full body.","Realizá el ejercicio con remo a intensidad moderada-alta. Trabaja full body de forma continua.","Full body","Remo",,,,"[""full_body"",""remo""]","true","2026-08-21T15:13:36.271Z"
"cmt33ab8v003gypj1bxao8bpn","Step up con salto","CARDIO","Actividad de cardio de alta intensidad para espalda con bicicleta.","Usá bicicleta y mantené una cadencia constante. Enfocate en la resistencia de espalda.","Espalda","Bicicleta",,,,"[""espalda"",""bicicleta""]","true","2026-08-21T15:13:36.367Z"
"cmt33abc4003hypj1uirtseun","Sprint con chaleco","CARDIO","Rutina de cardio con máquina enfocada en piernas.","Con máquina, mantené el ritmo cardíaco elevado trabajando piernas. No bajes la intensidad.","Piernas","Máquina",,,,"[""piernas"",""máquina"",""sprint""]","true","2026-08-21T15:13:36.485Z"
"cmt33aber003iypj1gph6luff","Shadow kickboxing","CARDIO","Rutina de cardio con pista enfocada en full body.","Mantené un ritmo constante con pista enfocándote en full body. Controlá la respiración.","Full body","Pista",,,,"[""full_body"",""pista"",""box""]","true","2026-08-21T15:13:36.579Z"
"cmt33abhk003jypj12junr2fv","Shadow muay thai","CARDIO","Actividad de cardio de alta intensidad para pecho con pista.","Realizá el ejercicio con pista a intensidad moderada-alta. Trabaja pecho de forma continua.","Pecho","Pista",,,,"[""pecho"",""pista""]","true","2026-08-21T15:13:36.680Z"
"cmt33abk4003kypj1ao0ijwaj","Bicicleta recumbente","CARDIO","Rutina de cardio con banda enfocada en piernas.","Con banda, mantené el ritmo cardíaco elevado trabajando piernas. No bajes la intensidad.","Piernas","Banda",,,,"[""piernas"",""banda""]","true","2026-08-21T15:13:36.773Z"
"cmt33abml003lypj1i2pgo2o2","Patada de glúteo con banda","CARDIO","Actividad de cardio de alta intensidad para full body con banda.","Usá banda y mantené una cadencia constante. Enfocate en la resistencia de full body.","Full body","Banda",,,,"[""full_body"",""banda""]","true","2026-08-21T15:13:36.861Z"
"cmt33abq3003mypj1rky4o7h3","Patada de glúteo con salto","CARDIO","Ejercicio cardiovascular de espalda tipo cardio. Requiere pista.","Con pista, mantené el ritmo cardíaco elevado trabajando espalda. No bajes la intensidad.","Espalda","Pista",,,,"[""espalda"",""pista""]","true","2026-08-21T15:13:36.987Z"
"cmt33abtn003nypj1rw0jkjpl","Sprint de 200m","CARDIO","Actividad de cardio de alta intensidad para piernas con bicicleta.","Con bicicleta, mantené el ritmo cardíaco elevado trabajando piernas. No bajes la intensidad.","Piernas","Bicicleta",,,,"[""piernas"",""bicicleta"",""sprint""]","true","2026-08-21T15:13:37.115Z"
"cmt33abwf003oypj1sgxg3ui9","Crawl hacia atrás","CARDIO","Rutina de cardio con soga enfocada en full body.","Realizá el ejercicio con soga a intensidad moderada-alta. Trabaja full body de forma continua.","Full body","Soga",,,,"[""full_body"",""soga""]","true","2026-08-21T15:13:37.215Z"
